plotID,Year,siteID,domainID,decimalLatitude,decimalLongitude,nlcdClass,Habitat,I,N,NI,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1n7Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,c17To1n7Concentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,lipid10Methyl17To1Concentration,c18To1n13Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,lipid10Methyl18To1Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,soilMoisture,soilInWaterpH
KONZ_042,2020,KONZ,D06,39.09957,-96.564404,grasslandHerbaceous,Herbaceous,,109.1916667,,NA,0,0,0,0.066666667,0,NA,NA,0.11,1.52,2.591666667,17.49833333,14.33,1.161666667,0,NA,NA,9.353333333,10.89333333,NA,8.523333333,26.43,22.54666667,6.551666667,0,6.483333333,1.423333333,8.441666667,NA,0.066666667,1.375,NA,NA,0.183333333,6.236666667,15.37666667,NA,NA,NA,17.77833333,NA,5.766666667,NA,26.70833333,NA,NA,1.556666667,0.43,0.6,0.581666667,0.966666667,NA,0.871666667,0,0.081666667,0,0.508333333,0,0.071666667,0.016666667,0.708333333,217.8016667,2.735897436,-25.85460526,1.126730769,21.02967105,25.10434783,0.3165,6.83
KONZ_042,2017,KONZ,D06,39.09957,-96.564404,grasslandHerbaceous,Herbaceous,,234.4333333,,0,0,0,0.231111111,0.112222222,0.087777778,1.796666667,0,7.584444444,1.356666667,5.391111111,34.87333333,28.86888889,1.022222222,0,0,0,8.874444444,14.17888889,NA,12.63888889,29.84444444,3.256666667,6.816666667,4.274444444,4.307777778,1.81,18.54,NA,0.974444444,26.21,NA,NA,0.71,3.728888889,13.28222222,6.37,0.275555556,0.872222222,15.37111111,8.406666667,10.43222222,NA,1.473333333,NA,25.23888889,1.684444444,0.268888889,0.161111111,0.082222222,0.697777778,0.181111111,0.568888889,,0,0.161111111,0.571111111,0.031111111,0.064444444,0,0.861111111,304.5566667,2.895196507,-25.85646552,1.020131004,18.59935345,25.0620438,0.284666667,7.29
KONZ_043,2021,KONZ,D06,39.102192,-96.56118,grasslandHerbaceous,Herbaceous,0.5,128.1416667,0.5,NA,0,0,0,0,0,NA,NA,0.041111111,0.875555556,1.551111111,10.69,8.676666667,0.658888889,0,NA,NA,5.292222222,6.025555556,1.31,4.034444444,15.37888889,14.38888889,3.68,0,3.988888889,0.794444444,4.882222222,1.495555556,0.021111111,0.74,3.456666667,2.505555556,0.02,2.982222222,7.946666667,NA,NA,NA,9.582222222,NA,3.202222222,1.024444444,16.66111111,NA,0,0.698888889,0.214444444,0.428888889,0.301111111,0.381111111,NA,0.62,0,0.016666667,0,0.246666667,0,0.021111111,0,0.26,135.08,3.03137931,-25.93436426,1.063206897,18.82859107,24.94772727,0.329222222,6.76
KONZ_043,2020,KONZ,D06,39.102192,-96.56118,grasslandHerbaceous,Herbaceous,1,93.91666667,1,NA,0,0,0,0.053333333,0,NA,NA,0.073333333,1.671666667,2.97,19.445,15.01833333,1.23,0,NA,NA,9.431666667,13.875,NA,9.741666667,28.81666667,26.28,6.976666667,0,7.118333333,1.526666667,8.553333333,NA,0.04,1.416666667,NA,NA,0.031666667,5.746666667,17.93833333,NA,NA,NA,21.21333333,NA,6.246666667,NA,29.79833333,NA,NA,1.24,0.436666667,0.596666667,0.695,1.018333333,NA,0.865,0,0.088333333,0,0.531666667,0,0.145,0.016666667,0.65,241.4733333,3.039896373,-25.92291667,1.015181347,18.706875,25.09043478,0.322666667,6.926666667
KONZ_043,2017,KONZ,D06,39.102192,-96.56118,grasslandHerbaceous,Herbaceous,,177.7910714,0.5,0,0,0,0.185555556,0,0,1.241111111,0,11.00222222,0.478888889,8.207777778,32.54444444,28.63333333,0.664444444,0,0,0,6.654444444,6.666666667,NA,12.66444444,25.55444444,3.393333333,13.04555556,3.847777778,2.654444444,1.837777778,24.57333333,NA,0.618888889,32.79666667,NA,NA,0.497777778,1.711111111,13.15777778,4.443333333,0.656666667,0.56,19.89222222,7.524444444,10.26222222,NA,0.583333333,NA,11.11777778,0.902222222,0.214444444,0.12,0.367777778,0.46,0.046666667,0.173333333,,0,0,0.128888889,0,0.092222222,0,0.284444444,290.4622222,2.863793103,-25.91649485,1.077586207,19.41412371,25.02556818,0.253722222,7.173333333
KONZ_045,2021,KONZ,D06,39.103827,-96.561811,grasslandHerbaceous,Herbaceous,,111.0583333,,NA,0,0,0,0.078888889,0,NA,NA,0,0.776666667,1.84,9.867777778,5.541111111,0.562222222,0,NA,NA,5.19,4.825555556,0.984444444,3.217777778,14.09444444,14.91555556,3.855555556,0,3.497777778,0.708888889,4.196666667,1.43,0,0.71,4.625555556,2.24,0.08,2.103333333,6.896666667,NA,NA,NA,6.286666667,NA,3.255555556,0.802222222,14.08444444,NA,0,0.694444444,0.091111111,0.48,0.081111111,0.37,NA,0.625555556,0,0,0,0.207777778,0,0,0,0.201111111,119.4022222,3.979553903,-25.87785978,1.098810409,16.94778598,20.25123457,0.270666667,7.632222222
KONZ_045,2020,KONZ,D06,39.103827,-96.561811,grasslandHerbaceous,Herbaceous,2,105.225,,NA,0,0,0,0,0,NA,NA,0.028333333,1.313333333,3.3,17.34333333,10.785,1.048333333,0,NA,NA,9.455,10.215,NA,7.473333333,23.545,24.73666667,6.78,0,5.865,1.326666667,7.65,NA,0,1.355,NA,NA,0.046666667,5.298333333,15.59666667,NA,NA,NA,14.30333333,NA,5.718333333,NA,24.15333333,NA,NA,1.083333333,0.248333333,0.438333333,0.176666667,1.176666667,NA,0.721666667,0,0.02,0,0.395,0,0.083333333,0,0.555,202.22,3.720111732,-25.9923913,1.035530726,17.0475,23.09009009,0.330333333,7.376666667
KONZ_045,2017,KONZ,D06,39.103827,-96.561811,grasslandHerbaceous,Herbaceous,,125.452381,,0,0,0,0.2,0,0.028888889,1.891111111,0,7.682222222,0.827777778,9.268888889,34.71,21.76333333,0.873333333,0,0,0,7.813333333,10.51,NA,10.81555556,26.24111111,4.607777778,7.176666667,4.141111111,3.791111111,2.033333333,17.02777778,NA,0.761111111,31.89444444,NA,NA,1.043333333,3.282222222,14.42333333,4.752222222,0.666666667,0.578888889,21.20555556,6.938888889,12.14444444,NA,1.247777778,NA,20.46111111,1.038888889,0.246666667,0.176666667,0.22,0.721111111,0.047777778,0.437777778,,0,0.076666667,0.41,0,0.028888889,0,0.7,294.9522222,4.129304029,-25.7509434,1.147252747,17.61762264,18.82,0.266277778,7.51
UKFS_009,2018,UKFS,D06,39.045354,-95.201392,grasslandHerbaceous,Herbaceous,1.5,82.69047619,1.25,0,0,0,0,0.81,0.282222222,0.456666667,0,0,1.021111111,0,2.067777778,2.243333333,0.702222222,0,0.224444444,0.392222222,1.697777778,1.143333333,NA,0.791111111,3.99,0.763333333,0.316666667,0.536666667,1.064444444,0.581111111,0.654444444,NA,0.014444444,1.166666667,NA,NA,0.154444444,1.261111111,1.53,1.133333333,0.001111111,0.371111111,2.351111111,1.074444444,0.488888889,NA,0.397777778,NA,3.423333333,0.444444444,0.09,0,0,0.208888889,0.155555556,0.732222222,,0,2.555555556,0.948888889,0,0.107777778,0.301111111,0.91,39.55777778,3.422222222,-24.35555556,0.579814815,7.396851852,11.72777778,0.276388889,6.813333333
DCFS_003,2019,DCFS,D09,47.206173,-99.184204,grasslandHerbaceous,Herbaceous,13.06666667,117.4583333,25.83333333,NA,0,0,0,0.056666667,0,NA,NA,0,1.051111111,1.102222222,8.782222222,6.495555556,0.655555556,0,NA,NA,3.587777778,8.967777778,NA,4.797777778,12.25666667,15.56333333,2.507777778,0,4.143333333,0.686666667,2.616666667,NA,0,0.688888889,NA,NA,0.018888889,2.83,7.982222222,NA,NA,NA,13.17666667,NA,2.607777778,NA,12.30111111,NA,NA,0.688888889,0.291111111,0.147777778,0.115555556,0.658888889,NA,0.318888889,0,0,0,0.208888889,0,0,0,0.232222222,115.5266667,-0.816666667,-27.46666667,1.091666667,22.38166667,NA,0.396888889,7.581111111
DCFS_004,2019,DCFS,D09,47.171565,-99.051268,grasslandHerbaceous,Herbaceous,5.625,50.125,21.83333333,NA,0,0,0,0,0,NA,NA,0,0.601111111,0.527777778,5.578888889,4.056666667,0.403333333,0,NA,NA,2.847777778,5.323333333,NA,3.062222222,8.12,7.895555556,1.886666667,0,2.112222222,0.383333333,1.958888889,NA,0,0.546666667,NA,NA,0,2.448888889,5.647777778,NA,NA,NA,7.194444444,NA,2.141111111,NA,7.256666667,NA,NA,0.52,0.132222222,0.085555556,0.014444444,0.5,NA,0.26,0,0,0,0.155555556,0,0,0,0.247777778,71.90444444,-0.75,-27.48214286,1.081538462,22.22928571,NA,0.218222222,7.195555556
DCFS_006,2019,DCFS,D09,47.173174,-99.05087,grasslandHerbaceous,Herbaceous,25.23333333,35.29166667,39.1,NA,0,0,0,0.018888889,0,NA,NA,0.016666667,1.16,1.076666667,11.18555556,9.892222222,0.741111111,0,NA,NA,5.24,9.712222222,NA,5.047777778,13.43333333,14.50444444,3.256666667,0,4.152222222,0.762222222,3.842222222,NA,0,0.951111111,NA,NA,0,2.34,8.11,NA,NA,NA,15.16555556,NA,3.59,NA,15.18222222,NA,NA,0.897777778,0.397777778,0.365555556,0.55,0.341111111,NA,0.474444444,0,0.013333333,0,0.303333333,0,0.027777778,0,0.365555556,133.1011111,-0.878571429,-27.45,1.101071429,22.54576923,NA,0.372277778,6.696666667
DCFS_007,2019,DCFS,D09,47.163429,-99.115691,grasslandHerbaceous,Herbaceous,16.5,84.16666667,32.475,NA,0,0,0,0.058333333,0,NA,NA,0.03,1.098333333,0.928333333,9.983333333,9.243333333,0.846666667,0,NA,NA,4.741666667,9.28,NA,4.243333333,13.425,14.245,2.971666667,0,3.943333333,0.818333333,3.54,NA,0,1.063333333,NA,NA,0,4.201666667,10.22666667,NA,NA,NA,13.52833333,NA,3.371666667,NA,13.26833333,NA,NA,0.448333333,0.28,0.12,0.543333333,0.518333333,NA,0.528333333,0,0.051666667,0,0.355,0,0.086666667,0,0.428333333,128.42,-0.816666667,-27.46666667,1.091666667,22.38166667,NA,0.414166667,7.116666667
DCFS_008,2019,DCFS,D09,47.163711,-99.118452,grasslandHerbaceous,Herbaceous,9.5,60.35,44.75,NA,0,0,0,0.03375,0,NA,NA,0,0.8275,0.7875,7.9225,7.08,0.56375,0,NA,NA,3.86,8.10375,NA,4.04375,10.675,11.7475,2.42625,0,2.9775,0.6125,2.76125,NA,0,0.72,NA,NA,0,3.76375,7.675,NA,NA,NA,10.52625,NA,2.785,NA,10.74375,NA,NA,0.96625,0.485,0.24375,0.31875,0.57375,NA,0.3575,0,0,0,0.2175,0,0,0,0.25875,104.04625,-0.816666667,-27.46666667,1.091666667,22.38166667,NA,0.38025,7.04625
DCFS_009,2019,DCFS,D09,47.210512,-99.185022,grasslandHerbaceous,Herbaceous,11.4,68.25,32.33333333,NA,0,0,0,0,0,NA,NA,0,0.444444444,0.572222222,3.415555556,2.662222222,0.271111111,0,NA,NA,1.903333333,3.82,NA,2.652222222,5.841111111,4.59,1.142222222,0,1.425555556,0.27,1.283333333,NA,0,0.365555556,NA,NA,0,1.796666667,4.212222222,NA,NA,NA,6.103333333,NA,1.566666667,NA,4.734444444,NA,NA,0.357777778,0.265555556,0.15,0,0.401111111,NA,0.183333333,0,0,0,0.137777778,0,0,0,0.164444444,50.72111111,-0.75,-27.48214286,1.081538462,22.22928571,NA,0.242833333,8.182222222
DCFS_062,2019,DCFS,D09,47.162314,-99.110281,grasslandHerbaceous,Herbaceous,58.5,103.625,33.41666667,NA,0,0,0,0.03,0,NA,NA,0.04,1.28,1.33,12.38666667,10.39833333,0.863333333,0,NA,NA,5.841666667,12.07833333,NA,5.846666667,15.815,17.32666667,3.505,0,4.781666667,0.898333333,3.96,NA,0,1.128333333,NA,NA,0,4.343333333,10.36333333,NA,NA,NA,18.44333333,NA,4.035,NA,15.735,NA,NA,0.763333333,0.436666667,0.298333333,0.543333333,0.48,NA,0.548333333,0,0.025,0,0.358333333,0,0.093333333,0,0.41,154.365,-0.816666667,-27.46666667,1.091666667,22.38166667,NA,0.390083333,7.091666667
DCFS_063,2019,DCFS,D09,47.16475,-99.110683,grasslandHerbaceous,Herbaceous,4,101.7583333,40.75,NA,0,0,0.095,0.177,0,NA,NA,0.146,2.066,2.255,17.909,14.206,1.386,0,NA,NA,7.787,21.408,NA,9.129,22.829,22.116,4.53,0,7.604,1.321,5.548,NA,0.092,1.735,NA,NA,0,7.111,14.833,NA,NA,NA,35.441,NA,4.242,NA,19.73,NA,NA,1.291,0.685,0.515,0.744,0.658,NA,0.896,0.065,0.016,0,0.74,0.057,0.241,0,0.941,230.543,-0.819512195,-27.44871795,1.094634146,22.37794872,NA,0.571,6.288
DCFS_065,2019,DCFS,D09,47.160965,-99.11068,grasslandHerbaceous,Herbaceous,3,71.05,52.66666667,NA,0,0,0,0.053333333,0,NA,NA,0,0.918888889,0.841111111,8.218888889,6.704444444,0.604444444,0,NA,NA,4.343333333,7.91,NA,4.601111111,11.4,9.95,2.391111111,0,3.138888889,0.613333333,3.045555556,NA,0,0.923333333,NA,NA,0.017777778,4.373333333,8.617777778,NA,NA,NA,11.97444444,NA,2.957777778,NA,9.921111111,NA,NA,0.877777778,0.273333333,0.114444444,0.225555556,0.608888889,NA,0.4,0,0,0,0.315555556,0,0.01,0,0.342222222,106.6766667,-0.780769231,-27.46428571,1.081923077,22.24892857,NA,0.302388889,7.104444444
NOGP_001,2020,NOGP,D09,46.806092,-100.915421,grasslandHerbaceous,Herbaceous,20.5,71.5,21.41666667,NA,0,0,0,0,0,NA,NA,0,0.363333333,0.3,3.741666667,2.523333333,0.268333333,0,NA,NA,1.896666667,2.698333333,NA,1.823333333,5.72,4.7,1.156666667,0,1.373333333,0.273333333,1.286666667,NA,0,0.388333333,NA,NA,0,1.581666667,3.351666667,NA,NA,NA,3.475,NA,1.268333333,NA,3.406666667,NA,NA,0.3,0,0.02,0,0.256666667,NA,0.255,0,0,0,0.168333333,0,0,0,0.22,42.80333333,5.966666667,-24.53333333,0.841666667,10.39,12.3,0.07375,6.858333333
NOGP_002,2020,NOGP,D09,46.798586,-100.911965,grasslandHerbaceous,Herbaceous,7.75,20.16666667,44.91666667,NA,0,0,0,0,0,NA,NA,0,0.52,0.596666667,5.39,3.513333333,0.416666667,0,NA,NA,2.896666667,4.906666667,NA,3.163333333,7.463333333,6.753333333,1.56,0,2.043333333,0.433333333,2.156666667,NA,0,0.626666667,NA,NA,0,4.286666667,7.566666667,NA,NA,NA,7.18,NA,1.863333333,NA,6.173333333,NA,NA,0.523333333,0.15,0.036666667,0,0.53,NA,0.373333333,0,0,0,0.26,0,0,0,0.393333333,71.77,5.966666667,-24.53333333,0.841666667,10.39,12.3,0.202166667,7.31
NOGP_003,2020,NOGP,D09,46.800934,-100.916415,grasslandHerbaceous,Herbaceous,10.5,53.23333333,61,NA,0,0,0,0.035,0,NA,NA,0.083333333,0.98,1.043333333,7.958333333,6.271666667,0.693333333,0,NA,NA,3.595,8.281666667,NA,5.678333333,12.06333333,10.995,2.288333333,0,3.906666667,0.765,2.631666667,NA,0,0.833333333,NA,NA,0,3.69,8.105,NA,NA,NA,11.42333333,NA,2.098333333,NA,9.668333333,NA,NA,0.896666667,0.441666667,0.233333333,0,0.916666667,NA,0.501666667,0,0,0,0.476666667,0,0.041666667,0,0.471666667,107.0533333,5.962222222,-24.39130435,0.812666667,9.761086957,12.29302326,0.227333333,7.008333333
NOGP_005,2020,NOGP,D09,46.786915,-100.915127,grasslandHerbaceous,Herbaceous,1.333333333,12.16666667,63.83333333,NA,0,0,0,0,0,NA,NA,0,0.753333333,0.641666667,7.328333333,5.5,0.521666667,0,NA,NA,3.808333333,6.001666667,NA,3.646666667,10.96333333,8.308333333,2.201666667,0,2.993333333,0.546666667,2.77,NA,0,0.756666667,NA,NA,0,5.503333333,8.418333333,NA,NA,NA,8.13,NA,2.515,NA,8.445,NA,NA,0.781666667,0.266666667,0.136666667,0.181666667,0.488333333,NA,0.463333333,0,0,0,0.301666667,0,0,0,0.378333333,92.75,5.416666667,-22.07777778,0.128333333,0.727222222,NA,0.168,6.52
NOGP_006,2020,NOGP,D09,46.769079,-100.916842,grasslandHerbaceous,Herbaceous,0.5,12.53333333,56.25,NA,0,0,0,0,0,NA,NA,0,0.593333333,0.543333333,6.316666667,4.316666667,0.393333333,0,NA,NA,2.783333333,5.13,NA,2.98,7.966666667,6.92,1.613333333,0,2.34,0.446666667,1.98,NA,0,0.56,NA,NA,0,3.823333333,6.586666667,NA,NA,NA,7.44,NA,1.926666667,NA,5.98,NA,NA,0.573333333,0.18,0,0,0.656666667,NA,0.436666667,0,0,0,0.29,0,0,0,0.426666667,73.19,4.04,-22.825,0.172,1.5425,NA,0.2055,6.556666667
NOGP_012,2020,NOGP,D09,46.786096,-100.915884,grasslandHerbaceous,Herbaceous,1,17.20833333,59.5,NA,0,0,0,0,0,NA,NA,0,0.695,0.613333333,7.288333333,5.956666667,0.438333333,0,NA,NA,3.448333333,5.713333333,NA,3.486666667,10.58,8.38,2.158333333,0,3.326666667,0.49,2.46,NA,0,0.748333333,NA,NA,0,3.341666667,6.783333333,NA,NA,NA,7.975,NA,2.228333333,NA,8.088333333,NA,NA,0.68,0.24,0.138333333,0.13,0.528333333,NA,0.446666667,0,0,0,0.286666667,0,0,0,0.378333333,87.01,4.570588235,-24.53157895,0.312941176,3.012105263,NA,0.1625,6.298333333
NOGP_061,2020,NOGP,D09,46.76806,-100.912511,grasslandHerbaceous,Herbaceous,,45,50,NA,0,0,0,0,0,NA,NA,0,0.736666667,0.586666667,6.946666667,5.786666667,0.423333333,0,NA,NA,3.356666667,5.78,NA,3.446666667,11.46333333,8.496666667,2.07,0,3.046666667,0.543333333,2.256666667,NA,0,0.706666667,NA,NA,0.146666667,2.91,5.943333333,NA,NA,NA,8.23,NA,2.16,NA,7.513333333,NA,NA,0.673333333,0.303333333,0.26,0.183333333,0.556666667,NA,0.6,0,0,0,0.493333333,0,0.043333333,0,0.733333333,86.37333333,4.98,-24.875,0.368,3.2525,NA,0.260666667,6.203333333
NOGP_062,2020,NOGP,D09,46.772266,-100.919713,grasslandHerbaceous,Herbaceous,6,51,42.26666667,NA,0,0,0,0,0,NA,NA,0,0.706666667,0.716666667,6.78,4.44,0.57,0,NA,NA,3.423333333,6.763333333,NA,3.956666667,11.05333333,9.21,2.05,0,2.723333333,0.576666667,2.62,NA,0,0.706666667,NA,NA,0.066666667,4.6,8.34,NA,NA,NA,9.236666667,NA,2.376666667,NA,8.386666667,NA,NA,0.946666667,0.413333333,0.246666667,0,0.8,NA,0.483333333,0,0,0,0.37,0,0,0,0.53,93.08333333,5.1375,-22.05,0.2125,2.277,NA,0.264833333,7.533333333
NOGP_064,2020,NOGP,D09,46.770749,-100.913769,grasslandHerbaceous,Herbaceous,1,34.88333333,39.33333333,NA,0,0,0,0,0,NA,NA,0,0.636666667,0.576666667,6.503333333,4.733333333,0.413333333,0,NA,NA,3.016666667,6.013333333,NA,2.9,8.936666667,8.96,1.956666667,0,2.933333333,0.466666667,2.13,NA,0,0.566666667,NA,NA,0,2.826666667,5.703333333,NA,NA,NA,7.243333333,NA,1.98,NA,6.64,NA,NA,0.65,0.236666667,0.133333333,0,0.68,NA,0.413333333,0,0,0,0.346666667,0,0,0,0.533333333,78.12,5.033333333,-21.86666667,0.216666667,2.22,NA,0.2595,6.643333333
WOOD_001,2021,WOOD,D09,47.128258,-99.257768,grasslandHerbaceous,Herbaceous,8.1,25,27.83333334,NA,0,0,0,0.077777778,0,NA,NA,0.052222222,0.878888889,1.103333333,8.382222222,6.463333333,0.612222222,0,NA,NA,3.754444444,7.418888889,1.602222222,5.147777778,11.48888889,12.84666667,2.415555556,0,3.491111111,0.606666667,2.497777778,1.378888889,0.034444444,0.666666667,3.29,1.464444444,0.068888889,3.487777778,8.124444444,NA,NA,NA,9.545555556,NA,2.457777778,1.014444444,8.851111111,NA,0,0.696666667,0.237777778,0.28,0.173333333,0.734444444,NA,0.452222222,0.018888889,0.015555556,0.014444444,0.217777778,0,0,0,0.207777778,112.2566667,2.637423313,-23.12919255,0.161533742,2.698136646,28.33611111,0.200388889,7.69
WOOD_001,2020,WOOD,D09,47.128258,-99.257768,grasslandHerbaceous,Herbaceous,19.9,29.54166667,47.5,NA,0,0,0,0,0,NA,NA,0.12,1.416666667,1.733333333,13.59666667,10.30666667,0.96,0,NA,NA,5.44,13.41333333,NA,9.37,18.60666667,19.85333333,3.883333333,0,5.73,1.066666667,3.48,NA,0,0.956666667,NA,NA,0.203333333,3.896666667,12.88,NA,NA,NA,17.63,NA,3.016666667,NA,12.77333333,NA,NA,1.166666667,0.366666667,0.283333333,0,1.486666667,NA,0.8,0,0,0,0.63,0,0.11,0,0.806666667,165.97,2.688888889,-22.98333333,0.148148148,2.339444444,28.01388889,0.355666667,7.066666667
WOOD_002,2021,WOOD,D09,47.136134,-99.232896,grasslandHerbaceous,Herbaceous,5,22.11666667,35.83333333,NA,0,0,0,0.056666667,0,NA,NA,0,0.542222222,0.663333333,5.222222222,4.134444444,0.394444444,0,NA,NA,2.392222222,4.195555556,0.976666667,3.26,7.565555556,7.375555556,1.658888889,0,1.978888889,0.383333333,1.705555556,0.912222222,0,0.443333333,2.755555556,1.098888889,0.014444444,2.421111111,5.228888889,NA,NA,NA,5.531111111,NA,1.85,0.605555556,6.615555556,NA,0,0.461111111,0.1,0.1,0.162222222,0.375555556,NA,0.335555556,0,0,0,0.165555556,0,0,0,0.162222222,71.82777778,3.171165644,-22.69254658,0.178220859,4.085962733,31.89444444,0.257777778,7.597777778
WOOD_002,2020,WOOD,D09,47.136134,-99.232896,grasslandHerbaceous,Herbaceous,14.3,15.925,45.83333333,NA,0,0,0,0,0,NA,NA,0,0.826666667,1.103333333,7.563333333,6.11,0.613333333,0,NA,NA,3.416666667,6.843333333,NA,6.393333333,12.14,11.22333333,2.576666667,0,2.94,0.593333333,2.41,NA,0,0.59,NA,NA,0,2.393333333,7.99,NA,NA,NA,9.18,NA,2.466666667,NA,8.546666667,NA,NA,0.706666667,0.286666667,0.206666667,0,0.816666667,NA,0.483333333,0,0,0,0.38,0,0,0,0.54,99.33,3.162962963,-22.5962963,0.149074074,2.856296296,30.23055556,0.308,7.643333333
WOOD_003,2021,WOOD,D09,47.118581,-99.239944,grasslandHerbaceous,Herbaceous,9.2,20.25,17.66666667,NA,0,0,0,0.038888889,0,NA,NA,0,0.471111111,0.401111111,4.833333333,3.39,0.334444444,0,NA,NA,2.01,3.867777778,0.732222222,2.003333333,6.695555556,6.246666667,1.385555556,0,1.912222222,0.316666667,1.401111111,0.585555556,0,0.426666667,1.964444444,0.854444444,0,1.14,3.553333333,NA,NA,NA,5.212222222,NA,1.835555556,0.76,5.635555556,NA,0,0.367777778,0.047777778,0.021111111,0.187777778,0.193333333,NA,0.333333333,0,0,0,0.152222222,0,0,0,0.155555556,59.44666667,3.14537037,-22.71018519,0.235324074,6.865231481,35.075,0.138944444,7.506666667
WOOD_003,2020,WOOD,D09,47.118581,-99.239944,grasslandHerbaceous,Herbaceous,11.625,25.1,45.25,NA,0,0,0,0,0,NA,NA,0,0.71,0.64,7.276666667,5.386666667,0.49,0,NA,NA,2.926666667,6.783333333,NA,4.63,10.73333333,9.463333333,2.123333333,0,2.816666667,0.513333333,2.03,NA,0,0.58,NA,NA,0.056666667,2.93,6.23,NA,NA,NA,10.28,NA,2.403333333,NA,8.38,NA,NA,0.85,0.25,0.25,0.09,0.56,NA,0.373333333,0,0,0,0.283333333,0,0,0,0.4,90.43666667,3.138028169,-22.6369863,0.234788732,6.829041096,35.075,0.133,7.44
WOOD_004,2021,WOOD,D09,47.12584,-99.253801,grasslandHerbaceous,Herbaceous,1.5,31,17.33333333,NA,0,0,0,0,0,NA,NA,0,0.65,0.708888889,6.162222222,5.418888889,0.404444444,0,NA,NA,2.641111111,5.008888889,1.146666667,3.498888889,8.41,7.021111111,1.631111111,0,2.572222222,0.473333333,1.708888889,0.86,0,0.54,2.14,1.055555556,0.057777778,2.474444444,5.395555556,NA,NA,NA,8.173333333,NA,1.828888889,0.674444444,7.15,NA,0,0.482222222,0.207777778,0.104444444,0.313333333,0.15,NA,0.413333333,0,0,0,0.257777778,0,0,0,0.23,79.95444444,2.141875,-22.9902439,0.1945,4.474329268,33.81111111,0.195111111,7.022222222
WOOD_004,2020,WOOD,D09,47.12584,-99.253801,grasslandHerbaceous,Herbaceous,13.35,31.91666667,37.5,NA,0,0,0,0,0,NA,NA,0,0.896666667,0.963333333,7.546666667,6.553333333,0.533333333,0,NA,NA,3.203333333,7.083333333,NA,5.53,12.01333333,9.006666667,2.116666667,0,3.253333333,0.64,2.073333333,NA,0,0.633333333,NA,NA,0.083333333,2.916666667,7.653333333,NA,NA,NA,12.26,NA,2.126666667,NA,9.256666667,NA,NA,0.893333333,0.43,0.15,0.45,0.54,NA,0.593333333,0,0,0,0.566666667,0,0,0,0.696666667,100.65,2.758490566,-22.93272727,0.219811321,5.619454545,34.42777778,0.221666667,7.013333333
WOOD_005,2021,WOOD,D09,47.149339,-99.251928,grasslandHerbaceous,Herbaceous,17.5,15.33333333,29,NA,0,0,0,0.017777778,0,NA,NA,0,0.448888889,0.527777778,3.963333333,3.122222222,0.343333333,0,NA,NA,1.942222222,3.243333333,0.746666667,2.738888889,6.461111111,5.094444444,1.338888889,0,1.423333333,0.344444444,1.483333333,0.738888889,0,0.384444444,2.052222222,1.055555556,0.018888889,2.722222222,4.831111111,NA,NA,NA,5.088888889,NA,1.458888889,0.49,5.428888889,NA,0,0.493333333,0.088888889,0.094444444,0.121111111,0.476666667,NA,0.304444444,0,0,0,0.145555556,0,0,0,0.163333333,59.37333333,1.82327044,-23.36666667,0.757798742,10.71036364,23.07777778,0.175722222,8.04
WOOD_005,2020,WOOD,D09,47.149339,-99.251928,grasslandHerbaceous,Herbaceous,20.33333333,23,40,NA,0,0,0,0,0,NA,NA,0,0.523333333,0.666666667,5.013333333,4.006666667,0.353333333,0,NA,NA,2.2,4.16,NA,4.06,6.943333333,5.956666667,1.496666667,0,1.676666667,0.383333333,1.51,NA,0,0.45,NA,NA,0,2.37,5.836666667,NA,NA,NA,6.57,NA,1.553333333,NA,5.863333333,NA,NA,0.573333333,0.21,0.153333333,0,0.536666667,NA,0.306666667,0,0,0,0.283333333,0,0,0,0.436666667,64.07333333,1.248076923,-23.725,1.291730769,17.77071429,16.07777778,0.171,7.583333333
